timestamp,ticket,symbol,type,volume,entry_price,exit_price,pips,pnl,exit_reason,confidence,lstm_signal,tcn_signal,lgbm_signal,volatility_regime,session,duration_seconds
2025-12-15 10:26:00,868947984,XAUUSDm,BUY,0.14,4327.11,4326.92,-18.6,-2.42,SL_HIT,0.507,2,2,0,low,asian,-19799.7
2025-12-15 10:26:01,868947996,XAUUSDm,BUY,0.14,4327.11,4326.92,-18.6,-2.24,SL_HIT,0.507,2,2,0,low,asian,-19799.6
2025-12-15 10:26:02,868948119,XAUUSDm,BUY,0.14,4327.08,4326.91,-16.9,-2.24,SL_HIT,0.507,2,2,0,low,asian,-19799.6
2025-12-15 10:26:02,868948186,XAUUSDm,BUY,0.14,4327.08,4326.91,-16.9,-2.24,SL_HIT,0.507,2,2,0,low,asian,-19799.7
2025-12-15 10:26:03,868948263,XAUUSDm,BUY,0.13,4327.07,4326.89,-18.9,-2.86,SL_HIT,0.507,2,2,0,low,asian,-19799.6
2025-12-15 10:26:04,868948278,XAUUSDm,BUY,0.13,4327.07,4326.77,-30.8,-3.66,SL_HIT,0.507,2,2,0,low,asian,-19799.7
2025-12-15 10:26:05,868948404,XAUUSDm,BUY,0.13,4326.93,4326.75,-17.8,-2.08,SL_HIT,0.507,2,2,0,low,asian,-19799.7
2025-12-15 10:26:06,868948362,XAUUSDm,BUY,0.13,4327.05,4326.75,-30.0,-2.32,SL_HIT,0.507,2,2,0,low,asian,-19799.7
2025-12-15 10:26:07,868948543,XAUUSDm,BUY,0.13,4326.91,4326.65,-25.7,-2.08,SL_HIT,0.507,2,2,0,low,asian,-19799.6
2025-12-15 10:26:08,868948564,XAUUSDm,BUY,0.13,4326.93,4326.64,-28.6,-2.22,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:09,868948644,XAUUSDm,BUY,0.13,4326.81,4326.65,-15.8,-1.91,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:10,868948676,XAUUSDm,BUY,0.13,4326.81,4326.65,-15.8,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:11,868948743,XAUUSDm,BUY,0.13,4326.81,4326.72,-9.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:11,868948767,XAUUSDm,BUY,0.13,4326.81,4326.72,-9.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:12,868948847,XAUUSDm,BUY,0.13,4326.88,4326.72,-15.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:13,868948861,XAUUSDm,BUY,0.13,4326.88,4326.72,-15.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:14,868948927,XAUUSDm,BUY,0.13,4326.88,4326.75,-12.7,-1.40,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:14,868948941,XAUUSDm,BUY,0.13,4326.88,4326.75,-12.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:15,868948988,XAUUSDm,BUY,0.13,4326.91,4326.74,-17.1,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:17,868949097,XAUUSDm,BUY,0.13,4326.91,4326.75,-16.2,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:17,868949109,XAUUSDm,BUY,0.13,4326.90,4326.75,-15.1,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:19,868949205,XAUUSDm,BUY,0.13,4326.91,4326.67,-23.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:19,868949232,XAUUSDm,BUY,0.13,4326.91,4326.67,-23.7,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:20,868949273,XAUUSDm,BUY,0.13,4326.83,4326.74,-9.0,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:20,868949302,XAUUSDm,BUY,0.13,4326.83,4326.74,-9.0,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:22,868949361,XAUUSDm,BUY,0.13,4326.90,4326.67,-23.0,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:22,868949371,XAUUSDm,BUY,0.13,4326.90,4326.67,-23.0,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:23,868949452,XAUUSDm,BUY,0.13,4326.83,4326.68,-15.0,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:24,868949462,XAUUSDm,BUY,0.13,4326.83,4326.68,-15.4,-2.13,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:25,868949504,XAUUSDm,BUY,0.13,4326.84,4326.68,-16.4,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:25,868949514,XAUUSDm,BUY,0.13,4326.84,4326.68,-15.7,-2.04,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:26,868949577,XAUUSDm,BUY,0.13,4326.84,4326.64,-20.3,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:27,868949583,XAUUSDm,BUY,0.13,4326.84,4326.71,-13.2,-1.12,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:28,868949641,XAUUSDm,BUY,0.13,4326.87,4326.64,-22.8,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:29,868949661,XAUUSDm,BUY,0.13,4326.80,4326.64,-15.4,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:30,868949722,XAUUSDm,BUY,0.13,4326.80,4326.64,-15.9,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:30,868949729,XAUUSDm,BUY,0.13,4326.80,4326.64,-15.9,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:32,868949865,XAUUSDm,BUY,0.13,4326.80,4326.71,-8.9,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:32,868949840,XAUUSDm,BUY,0.13,4326.80,4326.71,-8.9,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:33,868949962,XAUUSDm,BUY,0.13,4326.87,4326.68,-19.5,-0.62,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:34,868950033,XAUUSDm,BUY,0.13,4326.87,4326.71,-16.4,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:35,868950068,XAUUSDm,BUY,0.13,4326.84,4326.72,-11.6,-1.91,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:36,868950194,XAUUSDm,BUY,0.13,4326.87,4326.63,-23.6,-2.08,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:37,868950206,XAUUSDm,BUY,0.13,4326.88,4326.62,-26.0,-2.22,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:38,868950276,XAUUSDm,BUY,0.12,4326.79,4326.64,-15.7,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:39,868950306,XAUUSDm,BUY,0.12,4326.78,4326.64,-14.6,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.9
2025-12-15 10:26:41,868950337,XAUUSDm,BUY,0.12,4326.80,4326.99,19.2,1.23,TP_HIT,0.504,2,2,0,low,asian,-19798.2
2025-12-15 10:26:42,868950375,XAUUSDm,BUY,0.12,4326.80,4326.99,19.2,-0.53,TP_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:44,868950416,XAUUSDm,BUY,0.12,4326.89,4326.91,2.1,-2.89,TRAIL_SL,0.504,2,2,0,low,asian,-19797.8
2025-12-15 10:26:44,868950508,XAUUSDm,BUY,0.12,4327.15,4326.91,-24.1,-2.05,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:44,868950493,XAUUSDm,BUY,0.12,4327.15,4326.91,-24.1,-2.05,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:45,868950593,XAUUSDm,BUY,0.12,4327.07,4326.97,-9.7,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:46,868950602,XAUUSDm,BUY,0.12,4327.08,4326.97,-10.8,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:47,868950696,XAUUSDm,BUY,0.12,4327.13,4326.98,-15.1,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:48,868950715,XAUUSDm,BUY,0.12,4327.13,4326.98,-15.6,-1.98,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:49,868951050,XAUUSDm,BUY,0.12,4327.14,4327.05,-9.0,-1.02,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:49,868951126,XAUUSDm,BUY,0.12,4327.14,4327.05,-8.5,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:51,868951255,XAUUSDm,BUY,0.12,4327.21,4327.09,-12.5,-1.84,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:52,868951377,XAUUSDm,BUY,0.12,4327.24,4327.09,-15.3,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:26:53,868951473,XAUUSDm,BUY,0.12,4327.24,4327.15,-9.8,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:54,868951531,XAUUSDm,BUY,0.12,4327.24,4327.07,-17.8,-2.88,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:26:57,868951244,XAUUSDm,BUY,0.12,4327.14,4327.17,3.9,-0.77,TRAIL_SL,0.504,2,2,0,low,asian,-19793.8
2025-12-15 10:27:02,868952361,XAUUSDm,BUY,0.12,4327.06,4326.98,-8.0,-2.57,SL_HIT,0.504,2,2,0,low,asian,-19798.5
2025-12-15 10:27:03,868952458,XAUUSDm,BUY,0.12,4327.26,4326.98,-27.9,-2.94,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:27:03,868952381,XAUUSDm,BUY,0.12,4327.06,4326.98,-8.0,-3.35,SL_HIT,0.504,2,2,0,low,asian,-19798.6
2025-12-15 10:27:04,868952485,XAUUSDm,BUY,0.12,4327.26,4326.93,-33.0,-2.53,SL_HIT,0.504,2,2,0,low,asian,-19799.7
2025-12-15 10:27:05,868952618,XAUUSDm,BUY,0.12,4327.14,4326.94,-20.5,-1.92,SL_HIT,0.504,2,2,0,low,asian,-19799.6
2025-12-15 10:27:07,868952703,XAUUSDm,SELL,0.12,4326.94,4327.35,-41.5,-4.23,SL_HIT,0.495,2,0,0,low,asian,-19799.7
2025-12-15 10:27:07,868952651,XAUUSDm,SELL,0.12,4326.98,4327.23,-24.5,-3.17,TRAIL_SL,0.495,2,0,0,low,asian,-19798.8
2025-12-15 10:27:09,868952796,XAUUSDm,SELL,0.12,4327.19,4327.16,3.2,-2.72,TP_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:27:09,868952690,XAUUSDm,SELL,0.12,4326.94,4327.20,-26.5,-2.43,SL_HIT,0.495,2,0,0,low,asian,-19796.7
2025-12-15 10:27:15,868952920,XAUUSDm,SELL,0.12,4327.04,4327.20,-15.9,-2.03,TRAIL_SL,0.495,2,0,0,low,asian,-19795.8
2025-12-15 10:27:15,868952909,XAUUSDm,SELL,0.12,4327.04,4327.20,-15.9,-1.91,TRAIL_SL,0.495,2,0,0,low,asian,-19795.0
2025-12-15 10:27:16,868953015,XAUUSDm,SELL,0.12,4327.07,4327.19,-11.9,-1.81,TRAIL_SL,0.495,2,0,0,low,asian,-19797.2
2025-12-15 10:27:16,868952993,XAUUSDm,SELL,0.12,4327.07,4327.19,-11.9,-1.43,TRAIL_SL,0.495,2,0,0,low,asian,-19796.5
2025-12-15 10:27:24,868952837,XAUUSDm,SELL,0.12,4327.00,4326.92,8.3,1.01,TP_HIT,0.495,2,0,0,low,asian,-19785.2
2025-12-15 10:27:24,868952889,XAUUSDm,SELL,0.12,4327.00,4327.01,-1.4,0.33,TP_HIT,0.495,2,0,0,low,asian,-19785.8
2025-12-15 10:27:25,868952982,XAUUSDm,SELL,0.12,4327.03,4327.01,1.8,0.69,TP_HIT,0.495,2,0,0,low,asian,-19787.6
2025-12-15 10:27:25,868952968,XAUUSDm,SELL,0.12,4327.03,4327.01,1.8,0.69,TP_HIT,0.495,2,0,0,low,asian,-19787.6
2025-12-15 10:27:25,868953044,XAUUSDm,SELL,0.12,4327.00,4327.01,-1.5,-0.18,TP_HIT,0.495,2,0,0,low,asian,-19789.2
2025-12-15 10:27:26,868953037,XAUUSDm,SELL,0.12,4327.00,4327.01,-1.5,-0.18,TP_HIT,0.495,2,0,0,low,asian,-19789.1
2025-12-15 10:27:26,868953259,XAUUSDm,SELL,0.11,4327.04,4327.15,-10.7,-1.72,TP_HIT,0.495,2,0,0,low,asian,-19793.7
2025-12-15 10:27:27,868953077,XAUUSDm,SELL,0.12,4327.00,4327.11,-10.7,-1.86,TP_HIT,0.495,2,0,0,low,asian,-19789.6
2025-12-15 10:27:27,868953287,XAUUSDm,SELL,0.11,4326.99,4327.14,-14.8,-1.63,TP_HIT,0.495,2,0,0,low,asian,-19794.4
2025-12-15 10:27:27,868953233,XAUUSDm,SELL,0.11,4327.04,4327.10,-5.5,-1.15,TP_HIT,0.495,2,0,0,low,asian,-19793.0
2025-12-15 10:27:28,868953273,XAUUSDm,SELL,0.11,4326.99,4327.10,-10.4,-1.15,TP_HIT,0.495,2,0,0,low,asian,-19793.7
2025-12-15 10:28:04,868955995,XAUUSDm,SELL,0.11,4326.58,4326.81,-23.1,-2.54,TRAIL_SL,0.495,2,0,0,low,asian,-19797.7
2025-12-15 10:28:04,868955955,XAUUSDm,SELL,0.11,4326.53,4326.81,-27.5,-2.54,SL_HIT,0.495,2,0,0,low,asian,-19797.0
2025-12-15 10:28:04,868956058,XAUUSDm,SELL,0.11,4326.58,4326.82,-24.9,-3.80,TRAIL_SL,0.495,2,0,0,low,asian,-19798.7
2025-12-15 10:28:05,868956035,XAUUSDm,SELL,0.11,4326.58,4326.85,-27.6,-2.87,TRAIL_SL,0.495,2,0,0,low,asian,-19798.0
2025-12-15 10:28:05,868956137,XAUUSDm,SELL,0.11,4326.48,4326.85,-37.2,-3.62,SL_HIT,0.494,2,0,0,low,asian,-19799.1
2025-12-15 10:28:06,868956162,XAUUSDm,SELL,0.11,4326.52,4326.85,-32.9,-4.00,SL_HIT,0.495,2,0,0,low,asian,-19799.7
2025-12-15 10:28:06,868956257,XAUUSDm,SELL,0.11,4326.49,4326.86,-37.4,-2.25,SL_HIT,0.494,2,0,0,low,asian,-19799.7
2025-12-15 10:28:12,868956511,XAUUSDm,SELL,0.11,4326.67,4326.82,-15.2,-2.28,TRAIL_SL,0.494,2,0,0,low,asian,-19796.6
2025-12-15 10:28:14,868956521,XAUUSDm,SELL,0.11,4326.62,4326.88,-25.7,-2.83,SL_HIT,0.494,2,0,0,low,asian,-19795.0
2025-12-15 10:28:14,868956559,XAUUSDm,SELL,0.11,4326.62,4326.88,-25.9,-2.85,SL_HIT,0.494,2,0,0,low,asian,-19795.6
2025-12-15 10:28:14,868956579,XAUUSDm,SELL,0.11,4326.62,4326.76,-13.9,-1.51,SL_HIT,0.494,2,0,0,low,asian,-19796.0
2025-12-15 10:28:15,868956590,XAUUSDm,SELL,0.11,4326.62,4326.80,-18.2,-2.00,SL_HIT,0.494,2,0,0,low,asian,-19796.3
2025-12-15 10:28:15,868956599,XAUUSDm,SELL,0.11,4326.62,4326.73,-11.5,-1.27,SL_HIT,0.494,2,0,0,low,asian,-19796.7
2025-12-15 10:28:16,868956647,XAUUSDm,SELL,0.11,4326.61,4326.77,-16.3,-1.80,SL_HIT,0.494,2,0,0,low,asian,-19797.6
2025-12-15 10:28:16,868956620,XAUUSDm,SELL,0.11,4326.62,4326.77,-15.5,-1.80,SL_HIT,0.494,2,0,0,low,asian,-19797.1
2025-12-15 10:28:17,868956663,XAUUSDm,SELL,0.11,4326.61,4326.84,-22.3,-2.46,SL_HIT,0.494,2,0,0,low,asian,-19798.0
2025-12-15 10:28:24,868956960,XAUUSDm,SELL,0.11,4326.72,4326.70,1.3,0.23,TP_HIT,0.494,2,0,0,low,asian,-19793.5
2025-12-15 10:28:24,868956453,XAUUSDm,SELL,0.11,4326.65,4326.48,16.5,2.42,TP_HIT,0.494,2,0,0,low,asian,-19783.0
2025-12-15 10:28:24,868956985,XAUUSDm,SELL,0.11,4326.72,4326.48,24.1,2.65,TP_HIT,0.494,2,0,0,low,asian,-19794.4
2025-12-15 10:28:25,868956704,XAUUSDm,SELL,0.11,4326.66,4326.48,18.3,2.02,TP_HIT,0.494,2,0,0,low,asian,-19788.5
2025-12-15 10:28:25,868957103,XAUUSDm,SELL,0.11,4326.72,4326.55,17.7,1.12,TP_HIT,0.494,2,0,0,low,asian,-19795.1
2025-12-15 10:28:26,868956976,XAUUSDm,SELL,0.11,4326.72,4326.59,12.1,1.94,TP_HIT,0.494,2,0,0,low,asian,-19793.6
2025-12-15 10:28:27,868957005,XAUUSDm,SELL,0.11,4326.72,4326.59,12.9,1.42,TP_HIT,0.494,2,0,0,low,asian,-19794.3
2025-12-15 10:28:27,868956460,XAUUSDm,SELL,0.11,4326.65,4326.55,10.1,1.71,TP_HIT,0.494,2,0,0,low,asian,-19780.3
2025-12-15 10:28:28,868957115,XAUUSDm,SELL,0.11,4326.65,4326.55,10.2,1.12,TP_HIT,0.494,2,0,0,low,asian,-19795.1
2025-12-15 10:28:28,868957123,XAUUSDm,SELL,0.11,4326.65,4326.55,10.2,1.12,TP_HIT,0.494,2,0,0,low,asian,-19792.4
2025-12-15 10:28:29,868957143,XAUUSDm,SELL,0.11,4326.65,4326.55,9.6,1.09,TP_HIT,0.494,2,0,0,low,asian,-19795.9
2025-12-15 10:28:29,868957596,XAUUSDm,SELL,0.11,4326.54,4326.55,-1.0,-1.09,TP_HIT,0.494,2,0,0,low,asian,-19799.6
2025-12-15 10:28:31,868957734,XAUUSDm,SELL,0.11,4326.39,4326.40,-1.8,-0.63,TP_HIT,0.494,2,0,0,low,asian,-19798.5
2025-12-15 10:28:32,868957709,XAUUSDm,SELL,0.11,4326.32,4326.35,-2.5,-0.01,TP_HIT,0.494,2,0,0,low,asian,-19797.9
2025-12-15 10:28:32,868957765,XAUUSDm,SELL,0.11,4326.35,4326.35,-0.1,-0.72,TP_HIT,0.494,2,0,0,low,asian,-19799.0
2025-12-15 10:28:33,868957826,XAUUSDm,SELL,0.11,4326.35,4326.35,-0.1,-1.14,TP_HIT,0.494,2,0,0,low,asian,-19797.6
2025-12-15 10:28:34,868957859,XAUUSDm,SELL,0.11,4326.24,4326.48,-23.4,-2.58,TRAIL_SL,0.494,2,0,0,low,asian,-19796.9
2025-12-15 10:28:35,868958124,XAUUSDm,SELL,0.11,4326.19,4326.48,-29.1,-2.31,SL_HIT,0.494,2,0,0,low,asian,-19799.7
2025-12-15 10:28:35,868958010,XAUUSDm,SELL,0.11,4326.24,4326.46,-22.0,-3.04,TRAIL_SL,0.494,2,0,0,low,asian,-19797.6
2025-12-15 10:28:36,868958185,XAUUSDm,SELL,0.11,4326.19,4326.51,-32.0,-2.08,SL_HIT,0.494,2,0,0,low,asian,-19799.7
2025-12-15 10:28:40,868958301,XAUUSDm,SELL,0.11,4326.32,4326.34,-1.9,0.11,TP_HIT,0.494,2,0,0,low,asian,-19797.1
2025-12-15 10:28:40,868958390,XAUUSDm,SELL,0.11,4326.33,4326.34,-0.5,-0.44,TP_HIT,0.494,2,0,0,low,asian,-19798.5
2025-12-15 10:28:41,868958367,XAUUSDm,SELL,0.11,4326.30,4326.34,-3.3,-0.44,TP_HIT,0.494,2,0,0,low,asian,-19796.9
2025-12-15 10:28:41,868958467,XAUUSDm,SELL,0.11,4326.30,4326.18,12.2,-1.12,TP_HIT,0.494,2,0,0,low,asian,-19799.6
2025-12-15 10:28:42,868958452,XAUUSDm,SELL,0.11,4326.30,4326.43,-12.9,-0.10,TP_HIT,0.494,2,0,0,low,asian,-19798.3
2025-12-15 10:28:43,868958547,XAUUSDm,SELL,0.11,4326.21,4326.49,-28.3,-3.46,SL_HIT,0.494,2,0,0,low,asian,-19797.6
2025-12-15 10:28:51,868959431,XAUUSDm,SELL,0.11,4326.33,4326.36,-3.4,-0.37,TP_HIT,0.494,2,0,0,low,asian,-19797.2
2025-12-15 10:28:53,868959117,XAUUSDm,SELL,0.11,4326.26,4326.28,-2.1,-0.24,TP_HIT,0.494,2,0,0,low,asian,-19791.1
2025-12-15 10:28:54,868959274,XAUUSDm,SELL,0.11,4326.26,4326.17,9.7,1.06,TP_HIT,0.494,2,0,0,low,asian,-19792.3
2025-12-15 10:28:54,868959137,XAUUSDm,SELL,0.11,4326.26,4326.17,9.7,1.06,TP_HIT,0.494,2,0,0,low,asian,-19791.5
2025-12-15 10:28:54,868959321,XAUUSDm,SELL,0.11,4326.26,4326.14,12.5,1.35,TP_HIT,0.494,2,0,0,low,asian,-19793.2
2025-12-15 10:28:55,868959159,XAUUSDm,SELL,0.11,4326.26,4326.15,11.3,1.24,TP_HIT,0.494,2,0,0,low,asian,-19791.9
2025-12-15 10:28:55,868959371,XAUUSDm,SELL,0.11,4326.26,4326.15,11.1,1.22,TP_HIT,0.494,2,0,0,low,asian,-19793.9
2025-12-15 10:28:55,868959208,XAUUSDm,SELL,0.11,4326.26,4326.15,11.3,1.24,TP_HIT,0.494,2,0,0,low,asian,-19792.4
2025-12-15 10:28:56,868959405,XAUUSDm,SELL,0.11,4326.26,4326.05,21.2,2.64,TP_HIT,0.494,2,0,0,low,asian,-19794.4
2025-12-15 10:28:56,868959286,XAUUSDm,SELL,0.11,4326.26,4326.34,-7.9,-0.87,TP_HIT,0.494,2,0,0,low,asian,-19793.1
2025-12-15 10:28:56,868959636,XAUUSDm,SELL,0.11,4326.20,4326.34,-14.3,-1.83,TP_HIT,0.494,2,0,0,low,asian,-19798.4
2025-12-15 10:28:57,868959355,XAUUSDm,SELL,0.11,4326.26,4326.29,-2.9,-0.32,TP_HIT,0.494,2,0,0,low,asian,-19794.0
2025-12-15 10:29:01,868960681,XAUUSDm,SELL,0.11,4326.07,4326.09,-2.2,-0.03,TP_HIT,0.494,2,0,0,low,asian,-19799.7
2025-12-15 10:29:04,868960648,XAUUSDm,SELL,0.11,4326.09,4326.12,-2.8,-0.59,TP_HIT,0.494,2,0,0,low,asian,-19797.0
2025-12-15 10:29:04,868960767,XAUUSDm,SELL,0.11,4326.09,4326.12,-3.5,-1.60,TP_HIT,0.494,2,0,0,low,asian,-19798.4
2025-12-15 10:29:08,868961500,XAUUSDm,SELL,0.11,4325.98,4326.14,-16.1,-2.23,TRAIL_SL,0.495,2,0,0,low,asian,-19799.4
2025-12-15 10:29:08,868960869,XAUUSDm,SELL,0.11,4325.98,4326.22,-23.9,-2.79,TRAIL_SL,0.495,2,0,0,low,asian,-19795.1
2025-12-15 10:29:09,868960978,XAUUSDm,SELL,0.11,4325.96,4326.18,-21.3,-2.30,SL_HIT,0.495,2,0,0,low,asian,-19797.1
2025-12-15 10:29:10,868961191,XAUUSDm,SELL,0.11,4325.97,4326.18,-20.4,-2.25,SL_HIT,0.495,2,0,0,low,asian,-19797.8
2025-12-15 10:29:10,868960810,XAUUSDm,SELL,0.11,4325.93,4326.18,-24.5,-2.35,SL_HIT,0.494,2,0,0,low,asian,-19792.8
2025-12-15 10:29:10,868961415,XAUUSDm,SELL,0.11,4325.97,4326.14,-17.1,-1.83,SL_HIT,0.495,2,0,0,low,asian,-19798.6
2025-12-15 10:29:11,868961567,XAUUSDm,SELL,0.11,4325.93,4326.14,-20.8,-2.29,SL_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:29:13,868960908,XAUUSDm,SELL,0.11,4325.96,4326.26,-30.2,-3.32,SL_HIT,0.494,2,0,0,low,asian,-19790.7
2025-12-15 10:29:13,868960967,XAUUSDm,SELL,0.11,4325.96,4326.21,-25.0,-2.70,SL_HIT,0.494,2,0,0,low,asian,-19791.8
2025-12-15 10:29:14,868961105,XAUUSDm,SELL,0.11,4325.97,4326.41,-44.0,-4.49,SL_HIT,0.494,2,0,0,low,asian,-19792.6
2025-12-15 10:29:15,868961306,XAUUSDm,SELL,0.11,4325.97,4326.37,-39.5,-6.39,SL_HIT,0.495,2,0,0,low,asian,-19793.4
2025-12-15 10:29:15,868961842,XAUUSDm,SELL,0.11,4326.06,4326.37,-31.1,-4.71,SL_HIT,0.495,2,0,0,low,asian,-19798.2
2025-12-15 10:29:15,868961678,XAUUSDm,SELL,0.11,4325.98,4326.33,-35.7,-3.49,SL_HIT,0.495,2,0,0,low,asian,-19796.7
2025-12-15 10:29:16,868961938,XAUUSDm,SELL,0.11,4326.10,4326.33,-22.9,-1.56,SL_HIT,0.495,2,0,0,low,asian,-19799.7
2025-12-15 10:29:16,868961831,XAUUSDm,SELL,0.11,4326.02,4326.33,-31.8,-3.82,SL_HIT,0.495,2,0,0,low,asian,-19799.2
2025-12-15 10:29:18,868962243,XAUUSDm,SELL,0.1,4326.10,4326.43,-32.4,-1.69,SL_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:29:20,868962225,XAUUSDm,SELL,0.1,4326.37,4326.36,0.2,-1.06,TP_HIT,0.495,2,0,0,low,asian,-19797.5
2025-12-15 10:29:21,868962340,XAUUSDm,SELL,0.1,4326.27,4326.40,-12.8,-1.63,TRAIL_SL,0.495,2,0,0,low,asian,-19798.0
2025-12-15 10:29:21,868962383,XAUUSDm,SELL,0.1,4326.26,4326.40,-13.7,-1.91,TRAIL_SL,0.495,2,0,0,low,asian,-19798.3
2025-12-15 10:29:22,868962390,XAUUSDm,SELL,0.1,4326.23,4326.24,-0.8,-0.36,TP_HIT,0.495,2,0,0,low,asian,-19797.5
2025-12-15 10:29:23,868962461,XAUUSDm,SELL,0.1,4326.20,4326.24,-3.6,-0.05,TP_HIT,0.495,2,0,0,low,asian,-19798.3
2025-12-15 10:29:23,868962448,XAUUSDm,SELL,0.1,4326.20,4326.25,-4.9,0.60,TP_HIT,0.495,2,0,0,low,asian,-19798.2
2025-12-15 10:29:23,868962537,XAUUSDm,SELL,0.1,4326.24,4326.25,-1.8,-1.73,TP_HIT,0.495,2,0,0,low,asian,-19799.7
2025-12-15 10:29:24,868962524,XAUUSDm,SELL,0.1,4326.24,4326.25,-1.8,-1.49,TP_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:29:26,868962659,XAUUSDm,SELL,0.1,4326.08,4326.51,-42.5,-1.77,SL_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:29:26,868962647,XAUUSDm,SELL,0.1,4326.08,4326.51,-42.5,-1.77,SL_HIT,0.495,2,0,0,low,asian,-19799.6
2025-12-15 10:29:35,868962752,XAUUSDm,SELL,0.1,4326.33,4326.44,-11.2,-2.03,TRAIL_SL,0.495,2,0,0,low,asian,-19793.2
2025-12-15 10:29:35,868962724,XAUUSDm,SELL,0.1,4326.35,4326.44,-9.5,-0.95,TRAIL_SL,0.495,2,0,0,low,asian,-19792.0
2025-12-15 10:29:38,868962903,XAUUSDm,SELL,0.1,4326.24,4326.27,-3.2,-0.37,TP_HIT,0.495,2,0,0,low,asian,-19790.6
